vibration_x,vibration_y,vibration_z,vibration_axial,noise_level,temp_bearing_1,temp_bearing_2,temp_motor,temp_gearbox,temp_housing,current_phase_a,current_phase_b,current_phase_c,voltage_a,voltage_b,voltage_c,pressure_inlet,pressure_outlet,pressure_mid,rotation_speed,humidity,operating_hours,oil_quality_index,equipment_age_years,outdoor_installed,status
5.564,5.611,5.371,5.631,5.569,71.39,72.95,71.06,68.98,70.03,19.045,20.017,20.263,21.069,21.393,20.457,4.502,4.747,4.475,1444.7,57.3,1694.0,97.33,5.32,No,Normal
5.609,4.875,5.743,5.766,5.238,65.3,68.31,66.58,70.11,67.25,22.201,20.807,23.012,22.711,22.267,21.977,4.406,4.407,4.505,1593.0,46.2,2255.8,83.44,14.16,No,Warning
6.448,7.072,6.28,7.595,6.472,66.57,62.96,63.27,59.38,63.7,22.6,22.147,22.32,23.194,23.739,22.036,4.64,4.43,4.368,1440.6,73.1,1572.6,,13.62,No,Warning
5.257,5.169,5.658,5.382,5.814,62.73,65.73,61.13,58.79,66.2,21.721,22.065,22.145,22.005,22.849,23.395,4.274,4.059,4.349,1423.1,49.9,6203.8,88.63,12.11,No,Normal
6.585,5.477,6.111,5.247,6.023,71.84,71.53,69.85,70.5,75.87,21.012,21.364,22.699,22.014,23.118,21.43,4.752,4.868,4.867,1617.6,31.1,997.3,78.77,1.06,No,Warning
6.337,6.778,6.676,5.925,6.661,73.19,66.32,70.71,71.3,71.25,23.27,23.464,22.285,22.503,22.618,24.002,4.684,4.761,4.668,1488.5,23.4,3195.4,68.78,4.42,No,Warning
6.169,5.873,5.431,4.854,4.954,69.38,69.96,72.98,72.32,68.7,23.011,22.294,22.818,21.949,22.579,22.622,4.508,4.704,4.406,1681.9,40.4,12564.3,81.93,9.27,No,Warning
5.151,5.56,5.031,5.885,5.002,74.96,70.15,69.63,71.57,74.92,22.255,21.086,21.023,22.262,20.746,20.582,4.2,4.428,4.641,1462.2,40.8,3844.1,88.56,9.38,Yes,Normal
6.278,6.239,5.508,5.501,5.194,69.28,67.92,68.86,67.1,68.73,22.941,22.592,23.571,23.415,22.642,22.06,4.283,4.243,4.37,1467.8,38.4,1254.6,74.37,3.91,No,Warning
7.125,7.707,7.192,7.082,6.551,65.26,68.92,62.51,65.51,63.12,23.264,23.227,24.258,23.679,23.835,22.395,4.632,4.56,4.921,1484.5,37.9,3154.6,72.82,0.97,Yes,Warning
7.394,7.881,7.074,7.342,7.304,72.74,73.99,72.91,69.81,71.15,20.6,21.412,20.778,22.067,20.337,20.461,5.107,5.04,4.927,1636.5,44.3,1250.1,81.23,9.97,,Warning
6.692,7.182,7.6,6.962,6.22,65.62,64.25,63.61,64.33,59.94,22.578,21.84,22.325,22.849,21.754,22.159,4.389,4.428,4.387,1393.8,58.3,4376.1,68.56,4.22,No,Warning
6.571,8.249,6.42,8.084,5.651,74.23,71.62,68.92,69.81,73.78,19.596,21.284,19.102,21.186,19.773,21.136,5.131,5.033,4.74,1175.6,47.8,10023.1,107.03,12.43,Yes,Warning
6.001,6.25,4.95,5.777,6.313,66.05,61.42,63.27,64.34,62.84,22.827,22.921,22.325,22.926,22.385,21.743,4.486,4.638,4.313,1438.2,47.0,1341.9,93.73,13.03,No,Warning
6.301,7.055,6.454,5.273,7.058,72.33,74.96,71.18,74.07,71.7,23.147,21.935,21.91,21.953,22.054,21.229,4.811,4.801,4.854,1547.0,40.1,4178.1,74.97,13.54,No,Warning
6.457,6.316,5.609,6.145,6.621,75.35,71.31,73.33,76.03,76.05,23.123,21.247,22.562,22.442,21.343,21.859,4.838,4.645,4.65,1405.9,48.5,3611.3,81.31,9.78,No,Warning
8.102,7.164,7.51,7.758,7.509,68.36,68.71,62.85,61.72,67.79,23.421,22.643,24.438,23.363,23.176,21.823,4.73,4.802,5.095,1335.8,20.5,2525.3,79.79,13.92,No,Failure
7.035,8.022,6.454,7.592,6.971,67.37,71.63,67.34,69.13,63.39,20.072,20.251,20.253,20.714,20.862,21.62,4.844,4.89,4.578,1426.0,42.0,4208.3,96.63,2.4,No,Warning
7.786,7.986,7.691,9.182,7.235,66.13,67.7,67.06,63.94,67.16,19.248,19.129,19.575,19.608,20.643,19.469,5.204,4.762,4.837,1356.8,70.0,2498.8,110.15,3.5,No,Warning
6.429,6.325,4.983,6.619,6.739,69.49,69.25,66.82,71.67,68.57,23.533,22.646,22.48,23.666,23.276,23.392,4.641,4.722,4.555,1775.8,54.6,1393.1,80.69,2.81,No,Warning
5.345,5.222,5.448,5.642,5.628,60.17,66.04,58.71,63.43,60.18,20.502,21.47,22.001,21.426,22.146,21.383,3.793,3.963,3.959,1456.4,,9995.7,103.44,1.96,No,Normal
6.208,4.756,4.669,6.793,4.746,78.89,74.51,70.6,72.14,70.06,21.39,21.617,20.079,20.537,20.185,20.696,4.586,4.377,4.179,1449.4,37.7,1661.8,96.74,1.02,No,Warning
7.338,7.835,6.853,5.952,7.739,61.45,74.42,63.77,64.46,65.75,21.925,20.416,20.243,21.242,20.631,21.098,4.759,4.866,4.752,1437.6,52.8,3459.8,104.56,7.78,Yes,Normal
4.844,4.979,3.962,5.535,5.598,63.38,65.44,64.28,65.54,63.66,21.6,22.817,21.608,21.528,22.704,21.591,4.258,4.537,4.33,1637.8,48.0,646.1,72.61,9.58,Yes,Normal
5.253,5.816,5.568,5.303,6.569,64.88,63.59,63.41,66.93,64.7,24.189,24.638,23.74,22.426,25.181,24.344,4.41,4.289,4.306,1435.9,18.4,7346.0,66.06,11.06,Yes,Warning
5.308,6.708,6.736,5.894,5.651,68.25,68.63,71.74,68.72,70.2,25.105,24.938,24.251,24.501,24.489,23.433,4.439,4.373,4.332,1578.7,29.7,3046.4,80.95,5.66,No,Warning
7.573,7.333,8.115,6.887,7.558,68.79,66.26,71.15,66.72,67.02,23.046,22.138,22.998,22.476,23.137,22.462,4.672,4.343,4.671,1515.6,49.9,3215.4,75.59,1.95,No,Failure
6.988,7.106,5.95,6.788,7.939,63.81,65.57,64.73,63.24,64.74,20.995,,21.25,21.754,20.253,20.894,4.544,4.506,4.56,1397.9,50.3,1009.2,99.08,10.3,No,Normal
7.093,6.769,7.771,7.905,8.205,62.3,70.0,69.73,66.48,67.37,20.184,20.332,20.124,20.1,20.558,20.211,5.033,4.446,4.807,1587.6,50.3,1410.4,103.53,3.96,No,Warning
5.088,6.035,5.036,6.163,5.64,76.53,74.11,76.06,74.99,77.45,21.191,21.535,20.981,20.619,20.428,21.814,4.423,4.84,4.702,1655.7,46.1,1635.5,99.91,5.62,No,Normal
4.58,5.125,5.863,5.111,5.331,68.87,66.42,61.74,63.93,64.06,23.104,22.596,23.447,22.139,23.526,22.003,4.21,4.195,4.301,1567.5,49.6,2324.4,79.41,1.03,No,Warning
5.511,5.596,6.165,4.864,5.927,66.69,66.31,65.95,65.04,70.63,22.892,21.943,22.682,24.341,22.293,23.011,4.473,4.362,4.349,1507.3,,3700.0,88.57,3.71,No,Normal
5.721,5.292,5.087,4.109,5.666,70.21,71.21,69.97,69.29,66.98,21.997,21.147,21.545,20.98,21.518,21.703,4.353,4.222,4.624,1212.0,51.3,746.2,88.77,4.9,No,Normal
5.696,4.975,5.37,5.699,4.808,60.48,59.95,56.56,58.38,57.07,20.811,21.118,20.96,19.64,20.743,20.787,4.077,4.359,4.027,1445.9,34.4,1616.6,96.13,10.74,No,Normal
6.946,7.05,6.627,8.164,7.638,67.11,74.54,75.96,74.38,72.1,22.171,21.258,21.053,20.596,22.405,21.303,5.142,5.157,4.874,1301.6,43.4,3435.4,87.68,1.92,Yes,Failure
5.411,5.899,5.319,5.236,5.423,71.69,72.43,69.88,74.1,71.8,20.748,22.42,22.195,22.016,21.738,21.605,4.636,4.703,4.755,1637.8,33.5,2565.7,92.49,2.26,Yes,Normal
6.689,7.181,7.559,6.591,7.163,62.07,61.78,60.12,63.24,67.38,21.358,22.908,21.638,21.558,102.58622665576527,23.597,4.551,4.61,4.392,1373.1,33.3,10074.9,82.32,5.29,No,Warning
5.742,6.18,5.463,6.062,6.037,74.2,75.31,74.28,71.03,74.36,24.853,24.668,23.088,24.11,23.037,23.559,4.579,4.617,4.903,1417.2,53.0,1678.0,75.26,11.06,No,Warning
5.882,5.072,5.196,6.115,5.677,74.56,79.82,79.61,80.25,77.18,24.502,24.643,24.704,23.441,23.691,23.351,5.021,4.488,4.8,1375.4,49.4,2152.1,67.75,2.83,No,Warning
6.545,6.64,6.803,5.797,7.195,76.39,73.39,74.68,71.52,74.52,22.146,21.349,20.321,21.329,21.257,20.817,4.94,5.044,5.14,1552.2,41.1,1272.4,84.21,6.94,No,Warning
5.982,6.001,5.401,5.906,5.473,68.48,,68.94,69.12,74.84,24.38,24.097,24.966,23.707,23.524,23.753,4.567,4.481,4.82,1694.2,50.3,705.6,82.79,5.4,Yes,Warning
4.839,6.707,6.468,6.528,5.459,72.0,71.59,70.04,67.72,72.69,20.254,20.179,21.542,21.727,21.747,20.652,4.185,4.517,4.686,1444.4,,2475.1,103.05,12.81,No,Normal
6.359,6.755,7.434,6.566,7.765,70.89,68.18,64.13,67.63,68.32,22.508,23.356,23.635,22.527,23.129,22.652,4.795,4.97,4.647,1480.0,43.0,3735.1,82.66,13.21,Yes,Warning
5.522,6.479,6.688,6.569,5.701,59.39,63.22,58.63,64.04,59.97,20.239,21.476,19.959,20.528,20.681,21.356,3.913,4.118,4.198,1478.6,50.8,739.3,85.03,12.33,No,Normal
5.623,6.155,5.608,6.646,5.817,63.07,66.69,61.32,67.22,64.29,21.313,20.516,20.217,20.606,20.083,20.893,4.078,4.107,4.034,1645.7,19.2,5820.7,,5.77,No,Normal
7.34,7.021,7.462,7.819,7.115,69.5,66.41,65.71,65.45,65.29,21.935,20.721,19.293,20.575,19.833,20.197,4.745,4.79,4.483,1706.4,,6553.0,91.36,11.21,Yes,Normal
5.309,6.746,5.475,5.412,5.208,68.72,69.7,73.71,66.83,69.14,22.18,22.143,22.839,22.599,22.97,22.164,4.851,4.696,4.141,1635.0,27.3,4646.4,,4.4,No,Warning
6.888,6.775,7.446,7.331,6.274,62.87,64.9,67.55,67.5,63.65,24.265,24.173,25.234,23.202,23.885,24.439,4.679,4.723,4.729,1404.7,55.6,2359.4,68.48,11.53,No,Failure
6.824,5.44,5.195,5.439,4.623,73.16,66.88,68.78,70.28,67.86,21.513,22.293,21.965,21.532,22.042,21.277,4.419,4.68,4.658,1313.9,59.8,1097.1,77.86,5.19,No,Warning
5.866,6.065,5.077,5.814,5.876,66.81,64.16,63.56,62.52,65.57,24.415,22.904,23.311,24.594,22.914,23.345,4.61,4.346,4.354,1404.0,33.7,1897.5,72.44,2.51,No,Warning
6.801,5.681,5.221,5.918,6.436,68.09,67.45,64.44,65.98,67.77,22.985,23.355,23.029,22.892,22.299,22.061,4.575,4.67,4.896,1399.2,46.1,6206.0,78.02,4.97,No,Warning
8.102,7.034,9.082,7.862,8.386,69.48,74.83,68.14,72.89,70.29,21.915,23.749,22.354,23.054,22.911,21.566,5.084,4.856,5.067,1452.7,60.8,2045.3,76.49,4.12,No,Failure
8.26,8.026,7.994,8.452,8.546,68.61,68.88,67.08,65.31,70.03,22.988,24.014,23.118,22.81,23.069,23.624,4.622,4.845,4.939,1401.7,54.5,5016.2,71.87,3.08,No,Failure
5.841,4.525,4.96,5.436,5.283,65.86,65.87,67.36,63.09,66.44,23.314,22.588,23.449,23.037,22.462,22.354,4.295,4.354,4.511,1408.2,43.6,1226.3,65.38,14.56,Yes,Warning
7.056,6.897,6.672,6.859,7.062,78.33,77.11,73.7,75.62,75.6,23.519,21.938,21.302,22.991,23.195,22.301,4.505,4.879,5.162,1398.3,61.3,1642.4,86.09,9.84,No,Failure
5.141,6.444,6.46,5.444,5.063,71.93,69.49,71.78,68.0,70.26,19.899,21.682,20.068,21.474,19.914,20.302,4.532,4.733,4.537,1449.7,37.8,1039.3,81.76,5.04,No,Normal
7.334,7.964,7.545,8.009,8.189,73.09,73.54,76.05,73.44,74.35,20.741,20.82,20.323,20.021,21.196,20.392,5.105,5.091,5.169,1567.8,,4110.5,103.52,11.35,No,Warning
5.716,5.953,5.7,5.69,6.072,63.59,61.03,64.04,67.97,64.31,20.52,21.259,20.199,21.102,20.778,21.398,3.996,4.17,4.759,1414.9,33.7,1987.2,,8.45,Yes,Normal
7.018,7.217,7.193,6.732,6.755,54.34,59.18,59.65,54.53,62.49,20.281,20.292,20.242,19.543,21.017,20.056,4.633,4.741,4.564,1516.4,41.0,733.9,97.13,0.74,No,Normal
7.141,7.411,7.851,7.809,7.925,69.9,69.54,74.11,73.66,70.12,21.816,20.914,22.503,21.876,21.185,21.766,4.966,4.63,4.983,1387.3,36.8,2030.3,86.35,11.44,No,Warning
7.22,7.189,6.714,6.92,7.271,68.55,72.27,69.45,66.93,70.88,23.226,23.521,24.354,23.802,23.352,22.93,4.808,5.137,5.017,1203.8,45.0,10267.1,65.07,12.2,Yes,Failure
6.909,8.072,6.861,7.222,7.461,73.83,73.93,67.85,71.52,69.46,21.131,22.226,22.182,21.32,22.204,20.083,5.184,4.854,5.066,1465.0,55.9,2076.7,95.09,3.64,Yes,Warning
6.974,7.01,6.243,6.695,5.803,73.36,65.48,68.01,69.26,67.3,20.213,20.063,19.88,20.188,20.166,20.289,4.685,4.598,4.259,1498.0,47.8,1000.1,92.15,14.62,Yes,Normal
6.216,6.308,6.285,6.091,5.977,70.79,69.37,70.63,71.57,67.95,21.685,,20.094,21.133,21.073,21.375,5.021,4.482,4.658,1763.6,38.0,1450.6,85.76,5.29,No,Warning
5.844,6.111,5.456,5.902,5.571,67.97,65.6,69.66,72.06,71.07,22.707,23.202,22.838,23.029,22.534,22.876,4.502,4.735,4.587,1329.6,30.9,4379.6,79.25,4.48,No,Warning
7.853,6.584,5.832,6.237,8.008,74.5,76.8,74.82,78.62,76.01,20.718,20.803,21.284,21.649,20.805,21.185,4.997,4.674,4.959,1629.8,38.3,1286.6,106.89,14.29,No,Warning
6.246,6.352,6.516,7.103,6.85,63.73,59.99,62.75,63.42,67.39,23.144,23.329,22.242,22.653,23.546,23.035,4.467,4.284,4.602,1621.3,41.2,1213.4,75.85,1.22,Yes,Normal
6.696,6.677,7.489,6.21,6.287,70.37,68.62,64.4,68.71,66.86,21.359,20.264,20.824,20.97,21.257,20.262,4.55,4.424,4.713,1410.2,37.2,9089.1,101.29,10.59,No,Normal
6.034,6.257,6.357,6.833,6.966,69.22,63.05,68.22,69.14,67.89,23.846,23.627,22.713,23.87,22.773,22.803,4.655,4.923,4.849,1481.9,64.8,3956.9,71.33,13.97,Yes,Failure
6.848,6.021,7.425,6.701,7.621,62.22,59.3,66.68,62.42,62.33,21.82,22.281,22.688,22.049,22.492,22.355,4.375,4.717,4.59,1427.5,52.4,4321.7,86.04,1.9,No,Warning
4.314,4.871,5.547,5.826,4.106,62.25,57.87,60.55,56.01,59.16,22.351,22.099,23.109,23.084,23.66,23.062,4.243,4.246,4.059,1571.3,37.2,4442.8,81.94,8.71,No,Normal
5.817,4.798,5.197,4.458,5.348,62.86,62.04,63.56,63.51,61.05,21.69,21.755,21.944,20.835,21.665,22.038,4.249,4.43,4.698,1500.2,27.6,701.4,84.26,3.38,No,Normal
6.04,6.156,6.175,7.146,6.77,63.09,63.2,60.26,65.91,62.78,20.886,20.898,22.161,21.745,20.967,20.823,4.458,4.597,4.235,1515.8,55.5,1787.1,93.84,14.38,No,Warning
8.066,7.394,7.968,7.595,7.537,73.96,75.74,73.56,68.87,73.19,21.377,21.172,21.558,21.13,22.475,22.61,5.0,4.83,4.917,1223.7,52.7,3950.4,88.86,3.79,No,Warning
6.289,6.642,6.041,6.65,5.962,70.05,75.37,67.52,70.53,74.54,22.428,22.244,22.577,22.371,22.796,21.967,4.766,4.97,4.921,1362.5,28.6,8743.7,70.0,7.41,No,Warning
8.852,7.535,8.23,8.187,7.1,66.96,69.63,71.34,68.99,72.71,23.02,22.201,21.973,22.765,22.157,23.236,4.981,4.965,4.815,1706.3,,2691.8,67.55,9.85,Yes,Failure
6.798,5.631,6.385,6.488,6.134,64.98,56.86,57.76,57.84,61.74,19.93,20.529,20.595,19.685,19.797,19.954,4.622,4.319,4.282,1426.5,43.5,3292.0,100.28,1.76,Yes,Normal
5.52,5.267,4.474,4.553,5.086,70.28,70.65,72.26,76.08,73.0,23.811,22.03,23.392,23.026,23.252,21.776,4.547,4.873,4.591,1530.6,41.2,3678.0,79.64,2.11,Yes,Normal
5.887,6.057,5.2,5.637,5.864,61.56,59.76,62.09,62.43,59.62,23.791,23.365,24.032,22.94,22.333,22.962,4.292,4.551,4.189,1538.2,49.4,2359.0,83.65,12.36,Yes,Normal
5.923,5.341,5.219,5.144,5.872,70.6,70.27,66.91,69.22,66.82,22.867,24.213,23.01,23.436,24.524,22.183,4.229,4.492,4.758,1391.3,47.4,837.5,72.04,7.09,,Warning
8.429,6.707,8.025,8.039,8.451,74.0,67.47,74.02,71.2,69.82,21.376,22.719,21.391,21.772,21.932,20.951,5.331,5.047,5.112,1413.4,48.2,2204.3,94.25,8.72,Yes,Warning
5.662,4.972,5.317,5.627,5.031,68.26,67.74,64.79,66.89,68.23,19.508,19.315,20.037,20.127,20.472,20.146,4.303,4.046,4.218,1455.7,31.9,435.4,99.94,7.83,No,Normal
7.718,9.668,7.746,8.259,7.33,72.09,75.86,72.02,71.92,75.19,20.206,21.4,22.244,22.806,20.653,21.56,4.945,4.848,4.938,1628.5,33.9,6286.9,93.41,1.52,No,Failure
4.626,5.486,5.225,4.975,4.333,72.86,72.65,75.01,71.64,78.21,22.806,23.134,22.38,22.786,21.866,22.087,4.639,4.47,4.633,1448.8,65.1,5732.3,79.54,8.96,Yes,Warning
6.928,6.988,5.972,7.938,6.956,67.65,66.59,66.41,64.79,63.67,22.82,23.877,23.183,23.655,22.656,23.34,4.391,4.392,4.487,1693.7,54.3,4886.8,64.04,0.53,No,Failure
7.783,6.6,6.988,6.685,6.439,73.41,72.01,68.65,75.4,72.2,21.612,20.857,22.315,20.661,20.352,20.897,4.819,4.895,4.602,1405.6,44.4,2655.7,74.11,6.3,No,Warning
7.349,7.222,7.832,7.057,7.502,62.6,59.97,59.11,60.96,64.89,22.846,23.258,21.545,22.815,23.303,23.169,4.396,4.274,4.675,1397.9,31.2,3286.3,73.84,5.21,No,Warning
7.348,7.17,7.427,6.652,7.032,69.99,68.48,72.72,71.48,66.68,21.534,21.891,20.068,20.833,21.175,20.986,4.862,4.911,5.031,1219.5,47.0,10530.0,112.57,13.86,No,Warning
6.373,5.705,6.58,6.053,6.697,74.74,71.58,71.19,72.69,68.4,22.941,22.172,22.311,22.327,22.446,23.082,4.712,4.887,4.683,1293.9,59.8,1313.8,88.51,9.67,No,Warning
6.513,5.766,5.462,4.87,5.336,66.47,64.62,68.89,64.71,67.81,21.184,20.793,20.55,20.322,21.993,20.792,4.531,4.284,4.491,1551.4,63.5,2453.9,81.23,2.76,No,Normal
3.924,4.836,4.991,4.375,4.874,62.46,65.54,65.04,61.46,63.09,21.485,,19.695,20.398,21.192,20.439,3.735,4.184,3.908,1578.4,37.1,7683.1,93.26,13.84,Yes,Normal
5.641,5.68,6.437,5.251,5.246,78.7,71.3,76.51,71.35,71.48,23.494,23.579,23.541,23.832,24.815,25.116,4.861,4.373,4.534,1390.4,35.2,1032.2,83.8,1.08,No,Warning
6.764,6.933,6.711,6.993,6.729,65.35,67.91,62.97,67.15,65.48,22.746,23.098,23.079,22.021,22.986,22.867,4.288,4.396,4.452,1631.5,51.5,5052.5,58.41,11.4,No,Warning
6.397,5.412,6.872,4.979,6.398,67.72,69.94,63.85,64.44,68.01,23.54,23.013,23.791,24.449,24.015,24.244,4.573,4.748,4.224,1472.3,58.4,9265.9,69.85,5.44,No,Warning
6.329,6.431,5.24,5.885,6.344,70.68,71.39,73.05,75.86,77.15,20.642,18.954,20.197,21.35,21.371,20.475,4.879,4.636,4.44,1465.6,48.2,2737.5,,3.58,No,Normal
7.652,7.786,7.374,7.484,7.346,69.52,67.06,66.22,66.15,65.67,22.958,23.67,22.911,22.999,23.659,23.749,4.971,4.59,5.0,1357.2,49.6,14638.9,71.63,1.85,No,Failure
5.726,4.991,4.788,4.605,5.885,69.36,74.91,75.94,74.04,73.67,19.991,20.384,20.693,20.573,21.89,21.008,4.603,4.811,4.406,1555.7,43.5,903.7,83.14,13.8,Yes,Normal
5.15,4.86,5.667,6.32,5.502,67.74,67.22,65.78,70.61,64.35,19.347,19.716,19.931,20.342,20.549,19.899,4.496,4.171,4.368,1297.4,51.5,1310.6,97.23,2.2,Yes,Normal
6.309,6.724,8.229,5.547,6.414,60.46,62.7,65.16,62.84,67.14,19.854,22.221,21.027,21.013,22.218,22.529,4.414,4.398,4.705,1315.8,55.6,6498.3,94.24,4.16,No,Normal
4.458,5.566,5.624,3.919,6.059,70.64,74.03,71.25,70.65,70.77,20.904,20.216,20.783,20.559,19.584,19.674,4.342,4.262,4.432,1504.2,61.4,12093.3,80.31,12.65,No,Normal
8.125,7.096,7.772,7.578,8.058,66.84,67.99,69.15,64.22,64.21,22.125,22.216,22.276,21.567,22.291,21.834,4.551,4.563,4.563,1520.5,62.8,2050.3,80.3,7.98,No,Warning
7.707,7.521,7.247,8.219,7.184,61.21,,65.1,60.57,61.4,24.023,23.54,22.53,23.173,23.078,22.589,4.551,4.876,4.6,1371.3,42.5,5049.5,83.82,1.41,No,Failure
5.94,5.704,6.953,6.404,5.92,70.5,70.54,72.46,75.56,76.59,22.627,22.216,22.932,22.972,22.713,22.785,5.028,4.82,4.902,1483.3,38.3,1421.2,81.72,10.83,No,Warning
4.99,5.795,4.661,5.505,5.813,71.61,73.38,74.87,74.64,72.85,21.387,20.871,22.357,21.619,20.873,21.012,4.673,4.283,4.45,1354.2,55.8,2174.1,87.2,7.36,Yes,Normal
7.461,6.857,7.727,7.297,7.716,74.38,75.2,74.53,68.82,66.16,21.288,21.35,21.682,22.445,21.33,22.257,4.963,5.084,5.07,1709.4,44.0,2862.6,95.28,14.0,No,Warning
7.044,6.313,5.503,5.783,7.691,71.59,69.22,70.61,66.72,71.15,22.178,22.206,21.933,21.985,21.273,22.826,4.485,4.342,4.75,1278.6,52.7,1325.7,78.0,9.52,Yes,Warning
5.667,6.281,6.284,5.325,5.979,66.52,64.98,67.08,64.39,65.92,21.252,21.729,21.672,21.656,-52.056546172210446,20.728,4.334,4.364,4.765,1439.1,43.7,842.6,91.87,7.73,Yes,Normal
6.828,7.011,5.652,6.309,5.781,76.39,71.73,72.89,76.92,70.61,21.131,20.934,20.974,21.747,21.933,21.093,4.696,4.778,4.655,1466.8,,1799.9,93.89,1.75,No,Warning
8.189,6.004,7.208,6.807,7.881,58.18,66.37,59.09,59.76,57.68,22.574,22.716,22.864,22.392,21.429,22.321,4.714,4.634,4.882,1367.9,24.6,5028.6,75.2,9.05,No,Warning
7.789,6.889,7.975,7.765,7.913,69.06,72.54,68.63,69.07,68.79,22.523,22.12,21.789,21.577,22.675,22.281,5.006,5.079,4.85,1399.1,38.2,2348.7,77.14,7.72,,Failure
5.951,5.556,27.300021300096336,4.929,5.752,67.53,64.76,66.03,64.97,66.98,20.884,20.15,20.905,20.057,20.102,20.194,4.456,4.128,4.262,1628.4,35.5,1901.4,97.06,13.77,Yes,Normal
6.226,6.851,6.119,6.392,6.131,66.35,,67.11,64.84,65.67,24.144,24.316,23.841,24.077,24.346,23.002,4.372,4.706,4.159,1515.9,47.5,4357.2,63.51,13.2,No,Warning
4.897,5.54,6.066,5.952,4.728,65.27,72.0,65.02,69.43,69.4,24.598,23.501,23.485,24.146,24.216,25.118,4.321,4.108,4.55,1294.3,52.8,5688.5,74.43,6.3,Yes,Warning
8.069,8.156,8.866,8.758,8.121,73.0,76.13,74.66,73.94,74.93,19.419,,20.417,19.978,20.792,20.04,5.016,5.094,5.587,1465.0,46.8,2105.5,97.74,12.14,No,Failure
6.238,4.894,5.15,5.778,6.815,64.48,66.63,63.2,66.84,62.92,21.267,20.488,20.76,21.017,21.317,20.734,4.742,4.488,4.489,1474.9,55.1,1735.9,81.5,11.11,No,Normal
5.181,4.378,5.434,6.085,4.847,69.3,64.91,63.86,65.62,69.07,19.869,21.172,21.647,20.846,20.135,21.373,4.232,4.322,4.099,1452.8,54.8,1062.8,93.91,4.25,Yes,Normal
7.132,6.623,6.871,7.842,7.442,70.73,69.0,69.55,74.0,66.8,21.25,21.038,21.184,21.712,21.356,20.948,4.951,4.924,5.156,1680.5,42.1,3613.2,84.32,14.25,No,Failure
5.726,4.959,4.959,5.17,3.587,64.92,66.75,64.64,67.73,65.46,23.091,23.923,21.896,21.864,22.603,22.853,4.178,4.186,3.842,1577.7,52.5,3514.5,81.71,2.24,No,Normal
6.7,6.011,6.704,6.441,7.11,76.4,,73.51,71.03,70.27,22.102,,21.328,20.93,20.587,21.156,5.131,4.881,4.931,1489.1,56.0,3079.7,88.59,9.57,No,Warning
5.932,5.698,5.334,5.922,5.05,62.4,61.24,59.25,62.2,59.06,21.523,21.433,21.684,22.799,21.553,22.062,4.268,4.105,4.103,1635.6,52.3,594.6,104.12,3.53,Yes,Normal
7.22,8.819,7.376,7.512,7.586,73.74,75.0,72.04,72.06,74.79,20.953,20.799,21.676,21.088,20.316,20.531,4.946,5.004,5.037,1495.8,54.1,8028.6,89.66,1.96,No,Warning
6.039,7.126,6.074,5.41,5.8,71.57,68.86,66.07,68.45,68.36,22.853,22.041,23.167,22.835,23.36,23.541,4.747,4.788,4.454,1403.0,29.1,3841.1,74.42,10.5,Yes,Warning
5.573,5.645,5.651,6.009,5.936,67.83,71.63,70.11,74.77,74.16,23.019,22.257,22.589,24.011,22.115,22.729,4.984,4.524,4.695,1589.8,33.5,978.6,69.12,13.06,Yes,Warning
6.676,8.081,7.196,7.92,7.112,72.06,70.94,73.83,74.6,69.4,24.577,23.29,24.012,24.289,24.871,24.459,4.995,4.874,4.782,1235.3,32.2,1304.7,75.99,5.88,Yes,Failure
5.851,6.292,4.247,5.198,5.152,66.78,72.18,71.96,67.61,68.53,21.757,23.036,24.265,23.187,23.595,23.291,4.011,4.339,4.446,1511.9,59.2,2937.1,62.16,11.55,No,Normal
6.487,7.792,7.019,7.079,6.939,65.22,66.16,68.86,67.44,68.15,23.469,22.242,22.124,22.089,22.468,21.185,4.599,4.777,4.945,1625.8,43.4,2537.0,77.96,7.07,No,Warning
6.326,7.454,5.808,6.707,5.936,60.89,60.42,61.02,65.56,63.8,23.908,22.82,23.109,22.957,23.141,22.964,4.321,4.603,4.576,1666.9,39.0,710.1,72.38,9.5,No,Warning
7.61,6.793,7.795,7.693,7.967,72.3,72.34,72.46,67.66,69.49,24.778,24.026,22.78,23.758,23.985,23.876,5.001,4.938,5.003,1673.8,33.5,7250.4,75.66,12.49,No,Failure
7.702,7.311,7.642,7.847,7.649,68.67,66.63,69.52,69.25,67.32,21.6,21.437,20.07,20.242,19.288,19.325,4.829,5.089,4.924,1694.2,58.6,9477.4,106.01,3.27,Yes,Warning
4.161,5.276,5.391,4.996,5.06,72.11,72.31,73.45,72.31,69.15,23.071,21.875,22.98,22.84,22.656,24.193,4.655,4.545,4.438,1714.8,23.8,1205.4,80.73,7.4,Yes,Warning
7.084,7.42,7.308,7.362,7.503,77.95,68.21,71.12,72.67,70.89,21.968,23.54,24.315,23.501,23.749,23.632,4.902,4.98,4.914,1448.0,57.3,4641.2,76.89,10.26,No,Failure
7.492,7.556,6.237,7.024,7.264,73.01,73.95,78.11,73.6,76.0,21.738,22.757,21.818,21.818,21.184,22.312,4.777,5.118,4.948,1668.4,47.5,3485.4,94.48,1.77,Yes,Failure
